"property","title","description"
"dcmRestrictRetrieveSilently","पुनःप्राप्ति शांति से सिमित करें","पुनःप्राप्ति गंतव्य के हस्तांतरण क्षमताोंनुसार अनुरोधित दृष्टांतों के पुनःप्राप्ति को शांति (= पुनःप्राप्त न हुए दृष्टांतों को असफलताओं के रूप में न गिनते हुए) से सिमित करने का संकेत करता है । अन्यथा अनुरोधित दृष्टांतों की संख्या, जिनके लिए कोई हस्तांतरण क्षमता पुनर्प्राप्त गंतव्य के लिए कॉन्फ़िगर नहीं की गई है और इसलिए पुनर्प्राप्त नहीं हो सकते है, उनकी गिनती असफलताओं के रूप में होगी । सिर्फ प्रभावशाली यदि पुनःप्राप्ति गंतव्य पे कम से कम एक SCP भूमिका की हस्तांतरण क्षमता कॉन्फ़िगर्ड है । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmSchedulerMinStartDelay","अनुसूचक न्यूतनम प्रारम्भ विलम्ब","सिस्टम चालू होने पे अनुसूचकों को शुरू करने का सेकंडों में न्यूतनम विलम्ब ।"
"dcmRejectConflictingPatientAttribute","मरीज़ के रेकॉर्ड के परस्पर विरोधी गुणों को अस्वीकार करें","प्राप्त हुए दृष्टांतों में मरीज़ के रेकॉर्ड के गुणों के DICOM टैग्स जिन्हे समान मरीज़ के ID के पिछले प्राप्त हुए दृष्टांतों के गुणों के मूल्यों के साथ स्वीकार होने के लिए मिलान करना है । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStowRetiredTransferSyntax","STOW निवृत्त हस्तांतरण वाक्यविन्यास","प्राप्त हुए JPEG फुल प्रोग्रेशन, नॉन-हैरारकिअल JPEG इमेजेस को DICOM इमेजस में तदनुसार (निवृत्त) हस्तांतरण वाक्यविन्यास UID १.२.८४०.१०००८.१.२.४.५५ के साथ सहेजे । अन्यथा सहेजे गए DICOM इमेज को १.२.८४०.१०००८.१.२.४.५० याने की JPEG Baseline या १.२.८४०.१०००८.१.२.४.५१ याने की JPEG Extended हस्तांतरण वाक्यविन्यास UID के तौर पे सेट करें, बिना JPEG Baseline या JPEG Extended में ट्रांसकोड किए, लेकिन JPEG इमेज को प्राप्त हुए रूप में ही समावेश करें । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStowExcludeAPPMarkers","STOW अनुप्रयोग मार्करों को निकाले","STOW-RS मेटाडेटा और अधिकांश डेटा अनुरोधों द्वारा प्राप्त हुए JPEG इमेजेस में ऍप (APP) मार्करों को निर्माण किए DICOM दृष्टांतों के एनकेप्सुलेटेड JPEG बिट स्ट्रीम्स में से निकालने का संकेत करता है । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStowQuicktime2MP4","STOW क्विकटाइम से MP4","STOW-RS मेटाडेटा और अधिकांश डेटा अनुरोधों द्वारा प्राप्त हुए क्विकटाइम कंटेनरों को निर्माण किए DICOM दृष्टांतों में MP4 कंटेनरों में परिवर्तित करके एनकेप्सुलेट करने का संकेत करता है । यह परिवर्तन सफल होने के लिए जरूरी है की ffmpeg यूटिलिटी सिस्टम पे स्थापित है और ffmpeg CLI यूटिलिटी सिस्टम के PATH वेरिएबल में उपलब्ध होना चाहिए । अन्यथा सहेजे गए DICOM दृष्टांत वेरबाटिम में क्विकटाइम कंटेनरों को घोषित MPEG-4 हस्तांतरण वाक्यविन्यास, जो कंटेनर में वीडियो स्ट्रीम के एन्कोडिंग को दर्शाता है, लेकिन वास्तविक कंटेनर प्रारूप का खंडन करता है, से एनकेप्सुलेट किया जाएगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmChangeRequesterAET","Change Requester AET","Indicates change requester AET in rejections triggered by archive. May be overwritten by configured values for particular Archive Network AEs."
"dcmAttributeFilter","गुण फ़िल्टर","डेटाबेस में सहेजे गुणों को निर्दिष्ट करता है ।"
"dcmAttributeSet","गुण सेट","QIDO-RS और WADO-RS मेटाडेटा के अनुरोध के 'includefields' प्राप्ति मापदण्ड और DIFF-RS अनुरोध के 'comparefield' प्राप्ति मापदण्ड का नांमाकित गुण सेट ।"
"dcmBulkDataDescriptor","अधिकांश डेटा वर्णनकर्ता","आर्काइव किए हुए दृष्टांतों के मेटाडेटा प्रधान करनेवाले सेवाओं द्वारा लागू की गई अधिकांश डेटा वर्णनकर्ताों को निर्दिष्ट करता है ।"
"dcmStorage","स्टोरेज वर्णनकर्ता","स्टोरेज सिस्टम निर्दिष्ट करता है ।"
"dcmQueryRetrieveView","प्राप्ति व्यू","अस्वीकृति नोट सहेजने पे बर्ताव निर्दिष्ट करता है ।"
"dcmQueue","कतार","व्यवस्थापित JMS कतार ।"
"dcmMetrics","नाप","सक्रिय किए हुए नाप"
"dcmPDQService","PDQ सेवा वर्णनकर्ता","PDQ सेवा वर्णनकर्ता ।"
"dcmExporter","निर्यातक वर्णनकर्ता","निर्यातक वर्णनकर्ता ।"
"dcmExportRule","निर्यात नियम","किसी भी AE से सहेजे गए DICOM दृष्टांतों पे निर्यात नियम लागू करें । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए निर्यात नियम पूरक होंगे ।"
"dcmExportPriorsRule","पूर्व स्टडीज निर्यात नियम","किसी भी AE से सहेजे गए DICOM दृष्टांतों पे पूर्व स्टडीज निर्यात नियम लागू करें । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए पूर्व स्टडीज निर्यात नियम पूरक होंगे ।"
"dcmMPPSForwardRule","MPPS Forward Rule","MPPS Forward Rules applied to MPPS received by any AE. May be supplemented by configured MPPS Forward Rules for particular Archive Network AEs."
"dcmRSForwardRule","RESTful फॉरवर्ड नियम","RESTful फॉरवर्ड नियम । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए RESTful फॉरवर्ड नियम पूरक होंगे ।"
"dcmArchiveCompressionRule","संपीड़न नियम","किसी भी AE से सहेजे गए DICOM दृष्टांतों पे लागू किए गए संपीड़न नियम । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए संपीड़न नियम पूरक होंगे ।"
"dcmArchiveAttributeCoercion","गुण नियंत्रण","किसी भी AE से प्राप्त हुए या भेजे गए DIMSE पे लागू किए गए गुण नियंत्रण । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए गुण नियंत्रण पूरक होंगे ।"
"dcmRejectionNote","अस्वीकृति नोट","अस्वीकृति नोट के सहेजने पे बर्ताव निर्दिष्ट करता है ।"
"dcmStudyRetentionPolicy","स्टडी धारण नीति","स्टडी धारण नीतियाँ जो किसी भी AE द्वारा सहेजे गए स्टडीज पे लागू होंगे । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए स्टडी धारण नीतियाँ पूरक होंगे ।"
"dcmStoreAccessControlIDRule","संचय प्रवेश निरीक्षण ID नियम","संचय प्रवेश निरीक्षण ID नियम जो किसी भी AE द्वारा सहेजे गए स्टडीज पे लागू होंगे । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए संचय प्रवेश निरीक्षण ID नियम पूरक होंगे ।"
"dcmUPSOnStore","दृष्टांतों के सहेजने पे UPS नियम","किसी भी AE से सहेजे गए DICOM दृष्टांतों पे दृष्टांतों के सहेजने पे UPS नियम लागू करें । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए दृष्टांतों के सहेजने पे UPS नियम पूरक होंगे ।"
"hl7UPSOnHL7","HL7 पे UPS नियम","HL7 पे UPS नियम जो किसी भी HL7 अनुप्रयोग से प्राप्त हुए HL7 संदेशों पे लागू होंगे । आर्काइव HL7 अनुप्रयोग स्तर पे कॉन्फ़िगर किए गए HL7 पे UPS नियम पूरक होंगे ।"
"dcmUPSOnUPSCompleted","UPS समाप्ति पे फिरसे UPS रेकॉर्ड निर्माण के नियम","किसी भी AE द्वारा प्रबंधित किए गए UPS पे लागू होनेवाले UPS समाप्ति पे फिरसे UPS रेकॉर्ड निर्माण के नियम । आर्काइव नेटवर्क AE स्तर पे कॉन्फ़िगर किए गए दृष्टांतों के सहेजने पे UPS नियम पूरक होंगे ।"
"dcmUPSProcessingRule","UPS प्रसंस्करण नियम","UPS प्रसंस्करण नियम ।"
"dcmIDGenerator","ID जेनरेटर","ID जेनरेटर ।"
"dcmMWLIdleTimeout","MWL निष्क्रिय समय","MWL निष्क्रिय समय ।"
"hl7ForwardRule","HL7 फॉरवर्ड नियम","HL7 फॉरवर्ड नियम । आर्काइव HL7 अनुप्रयोग स्तर पे कॉन्फ़िगर किए गए फॉरवर्ड नियम पूरक होंगे ।"
"hl7ExportRule","HL7 निर्यात नियम","निर्यात नियम जो किसी भी HL7 अनुप्रयोग से प्राप्त हुए HL7 संदेशों पे लागू होंगे । आर्काइव HL7 अनुप्रयोग स्तर पे कॉन्फ़िगर किए गए निर्यात नियम पूरक होंगे ।"
"hl7PrefetchRule","HL7 प्रीफ़ेच नियम","प्रीफ़ेच नियम जो किसी भी HL7 अनुप्रयोग से प्राप्त हुए HL7 संदेशों पे लागू होंगे । आर्काइव HL7 अनुप्रयोग स्तर पे कॉन्फ़िगर किए गए प्रीफ़ेच नियम पूरक होंगे ।"
"hl7StudyRetentionPolicy","HL7 स्टडी धारण नीति","HL7 स्टडी धारण नीतियाँ जो किसी भी HL7 अनुप्रयोग से प्राप्त हुए HL7 संदेशों पे लागू होंगे । आर्काइव HL7 अनुप्रयोग स्तर पे कॉन्फ़िगर किए गए स्टडी धारण नीतियाँ पूरक होंगे ।"
"hl7OrderScheduledStation","HL7 ऑर्डर के लिए अनुसूचित स्टेशन","चुने गए MWL HL7 ऑर्डर फीड पे अनुसूचित स्टेशन । आर्काइव HL7 अनुप्रयोग स्तर पे कॉन्फ़िगर किए गए HL7 ऑर्डर के लिए अनुसूचित स्टेशन पूरक होंगे ।"
"hl7OrderSPSStatus","HL7 ऑर्डर के लिए एसपीएस स्थिति","प्राप्त हुए HL7 ORM^O01, OMI^O23, OMG^O19 संदेशों पे निर्माण की गए या अपडेट हुए DICOM MWL आइटम्स के एसपीएस स्थिति को निर्दिष्ट करता है । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmXRoadProperty","एक्स-रोड गुण","ऐस्तोनियन् राष्ट्रीय मरीज़ों की रजिस्ट्री के सेवाओं का उपयोग करने के लिए गुण इस प्रारूप में <नाम>=<मूल्य> ।"
"dcmImpaxReportProperty","इम्पैक्स रिपोर्ट गुण","आग्फा इम्पैक्स रिपोर्ट सेवा उपयोग करने के लिए गुण इस प्रारूप में <नाम>=<मूल्य> ।"
